feature,ASV1,ASV2,ASV4,ASV49,ASV68,ASV71,ASV72,ASV76,ASV83,ASV85,ASV89,ASV91,ASV93,ASV96,ASV130,ASV132,ASV134,ASV141,ASV145,ASV148,ASV151,ASV155,ASV157,ASV168,ASV172,ASV229,ASV241,ASV256,ASV277,ASV286,ASV291,ASV310,ASV354,ASV398,ASV415,ASV418,ASV427,ASV439,ASV457,ASV461,ASV462,ASV482,ASV487,ASV495,ASV501,ASV514,ASV556,ASV573,ASV584,ASV625,ASV683,ASV805,ASV820,ASV872,ASV875,ASV892,ASV914,ASV927,ASV934,ASV993,ASV1040,ASV1104,ASV1122,ASV1167,ASV1263,ASV1303,ASV1487,ASV1584,ASV1609,ASV1736,ASV1983,ASV2581
15.59_895.1383m/z_neg,-0.05362109277812826,-0.16173846892922686,-0.14126807563959956,0.4101936751819144,0.05426369242961539,0.2505542247111655,0.20461837090479895,0.17690724807458452,-0.10623614604849366,0.21264643777293865,0.20461837090479895,0.20461837090479895,0.2878272428694356,0.2093538477687125,-0.0497346639984641,0.06713251307276553,0.1617485263364967,-0.006531740755416667,-0.20934523480073242,-0.24549301341598026,-0.18309232480533927,-0.07723455960554039,0.030128308624055876,-0.01130333272692366,0.04321513750353372,-0.14295836993688998,0.001160319414178599,-0.25952351094637777,-0.3469367350257345,-0.1320666565782419,-0.007144496190810019,0.05160332764205205,0.07503686128423519,-0.06775757131537573,-0.12602459636270594,-0.32503361219198257,-0.027203363522991655,0.2363408557764546,-0.057910336469784496,0.17517060332100792,0.0015002677841913083,9.659349320060133e-4,0.24806940939952263,0.046245717989085805,0.29692526169006445,-0.31115553844127736,-0.006301124693603494,0.13945212446374686,0.0015002677841913083,-0.3068240348516363,-0.004500803352573925,-0.006602514386119936,-0.24009777405038807,-0.038120710604607616,0.3418993940370169,0.01279865235957097,0.09763820716147886,0.23922392061323,-0.3855170144561086,-0.22353989984450492,-0.028060795676323233,0.1321152236403381,0.16108993508915717,0.36269451631165195,-0.1390567676425397,0.06144266724096616,-0.06941877258910126,0.10846980614987059,0.23272083507939503,0.2467229894358598,-0.26557237103412984,-0.1071191197912594
24.53_889.5432m/z_neg,-0.5011696470139847,0.7077376391451973,0.5937642879775348,-0.22237081616876458,-0.36706528642750563,-0.34905284200759845,-0.3820842334266092,-0.30007201484257356,0.2013377926421405,-0.42384392208727806,-0.3820842334266092,-0.3820842334266092,-0.2694691429472585,-0.3551718673096893,0.4141629272272801,0.3345594789747687,0.18725189463253702,0.34581347642193916,0.3238833481591681,-0.19808382322047266,-0.07015594550372224,0.3384177635544747,0.3333274185493536,0.33620876363258867,0.2670114590063878,-0.3296299369916524,0.42027131189858496,-0.32816682350425724,0.1848194794411004,0.1250184969263507,-0.02846677740617568,-0.0461852531536079,-0.05968475527081075,-0.2726512452673679,0.0765543642959481,-0.11441659495349875,-0.062183554918048944,0.13936170817934568,0.4106302298462937,0.22168033157392517,0.40702557530484856,0.11845886991265837,0.45146307833720817,-0.2039121317294415,0.16364820780233658,0.3685759268627669,0.4028201450064958,-0.27921500584720527,0.4106302298462937,-0.09683148079947199,0.40642479954794103,-0.10290367275042063,-0.052353205066296794,0.038163184947147245,-0.48727618280096263,-0.09892322305830556,0.3077676205415101,-0.4049941025066005,0.3719277450053104,0.11564933320469867,-0.10379778543800539,-0.24737537464213588,-0.354888343865054,-0.50038327500703506,-0.15617740594102617,0.212857109449193,0.003021570410213907,0.11151119521329457,-0.5225320518785417,-0.0751732708050168,0.07842157707234966,0.032141502994552616
19.68_554.3187m/z_neg,-0.22672154996229335,-0.13983876086546695,0.058954393770856504,0.36345429819428443,0.19946931383849362,0.3221411460572129,0.27291975448894273,0.22171345064369327,-0.2935413846790664,0.2658766428412614,0.27291975448894273,0.27291975448894273,0.2148414977757561,0.28618094786732257,-0.3094601315459989,-0.3450070177329306,-0.3659647432319301,-0.3077454778994391,-0.41446601419068774,0.04696194544947582,0.43492769744160176,-0.056190940466639534,-0.26857970850333573,-0.2979056136473658,-0.20096364556858012,0.4136616346315752,0.16128439857082524,0.38806004812754513,-0.37980141750346064,0.16912617755683018,0.11859863676744631,-0.21877908493404558,0.1250614354737253,0.13589157358250356,0.24905877857443237,-0.3275454639090767,0.046245717989085805,0.23082317042758796,-0.08311483524419847,0.026724745891281976,0.0399071230594888,-0.1591377800479907,-0.2666100748134888,0.15528586677707734,0.12117065539613793,-0.36576528578584094,0.023704230990222667,0.2681771624302824,0.020703695421840054,0.18865686009093177,0.03090551635434095,-0.38384617726579084,0.1623196218932201,0.1856847516547016,0.2014174656706219,0.04968888563127554,0.049679893820198315,-0.14806647400711223,-0.3372202202062329,-0.2157385073667101,-0.46276532530614417,-0.04787123556417223,-0.21743957641481096,0.3225375262842135,-0.150432029102447,-0.4152381186098783,0.2236217377870258,0.10555252529987405,-0.052847686215019944,-0.13945212446374686,-0.10094297556093426,-0.09211644194934632
23.72_741.2002m/z_neg,-0.17173413237679205,0.5656876838214436,0.38062384401860727,0.09670233889503389,-0.23376991006123085,-0.0974460666756811,-0.2190082221550501,-0.07166668395724694,0.09944258639910815,-0.2128833698105253,-0.2190082221550501,-0.2190082221550501,-0.2573828613064028,-0.13597066845962585,0.08411505716911062,0.0669611319213665,-0.027181726640206988,0.06828244279895017,-0.17915201521317783,-0.10049021852917116,0.08106909258207902,0.5313831240977878,0.05619905432618646,0.07229620010797998,0.06516035107959066,-0.18747929309646238,0.5926545697364789,-0.23137823947377972,0.07767567905303213,0.11681134739791221,0.12945946508838688,-0.05166082440377791,-0.12314268472540837,-0.06048448495564968,0.39902358596714843,-0.2426637673189589,0.03824061680179287,-0.02048421474477583,0.1703199270832835,0.011466224046927164,0.21477733309444036,0.18965506825812345,0.07013360857853584,-0.19086266308788014,-0.1913997395450405,0.2700487027299327,0.19495173311649205,-0.27921500584720527,0.18774242403360172,0.3701977131508115,0.20035871492865975,-0.2338992970400072,-0.3708251268783655,0.2634490831835326,-0.46804357367406674,0.08724086147808661,0.06081488181900239,-0.07836932346403983,0.0924097397205502,-0.217781211878978,-0.3180592691403101,-0.09866824059800292,-0.20557070659448573,-0.50038327500703506,-0.31305203244428903,0.195691213525871,-0.07938489532289265,0.22833244734150793,-0.3015037030052457,-0.010739038686430972,0.09659243029643069,0.0033042666629913902
24.05_560.3197m/z_neg,-0.20670463663510122,0.6017711129872846,0.2681516139253383,-0.005347594777605561,-0.12222934512077267,-0.12528780001158998,-0.2237288435339636,-0.11136693334363554,0.2492753623188406,-0.1944792591301315,-0.2237288435339636,-0.2237288435339636,-0.23568249199668476,-0.14997976763425394,0.23185077043324362,0.19472887996250335,0.1184844494573125,0.19264954395578576,-0.043466390576312,0.0828877190528862,-0.051893127944023114,0.4542866269701459,0.20288374199407677,0.19035903819735944,0.19003996485941715,-0.18397387755823064,0.543866855254056,-0.265945590913236,0.18138630025643598,-0.0545269523464749,0.06565955190670672,0.10832108342727627,-0.08129475286886291,-0.11456251356085673,0.24163807724698702,-0.09077888083123747,0.22036580958184498,-0.025432648643794707,0.27845956332663807,-0.11084016578696258,0.22078509066351562,0.3332562289277542,0.20088521050133384,-0.11857995417766631,-0.303550259577411,0.3757852359456572,0.19495173311649205,-0.20404173504218848,0.20456414522701244,0.2895809378625719,0.20876957552536513,-0.1813207781164346,-0.40165669106290514,0.115966839420041,-0.5923042592048704,0.2091519573232746,0.049242819286641606,-0.0719244777844313,0.26578528854610256,-0.0847093817239611,-0.1442693990262185,0.0822235338316691,-0.1797548504175038,-0.4524833375704642,-0.24286516251245882,0.22287054873779752,-0.1159184284645699,0.2552809861847208,-0.2478003478716475,-0.010739038686430972,0.09754879099243494,0.05256787872940848
12.55_686.0665m/z_neg,-0.2512238540275923,0.077341947687440335,0.1788853053676976,0.520868142556356,0.40953545829485744,0.4442488406588619,0.35269156570292715,0.38372798410533576,-0.3548281100859011,0.327923566431054,0.35269156570292715,0.35269156570292715,0.3059705243268831,0.44866529800399446,0.018715377207615364,0.07746920975107084,-0.2063277439233356,0.0687165324194132,-0.20983796129735746,0.20834725702254242,0.539548340194859,-0.01320969849264089,0.11923896418843655,0.07649439409018628,0.18746319845079626,0.3897981065536927,0.17894115924059814,0.3136907779996231,-0.06802317069472988,0.36333602499258433,0.01571964028659724,-0.16933482442769615,0.04009264610728581,0.2616486174934311,0.07049617561629473,-0.5240305618132302,0.14770802563284238,0.03184518502088801,0.12633660122518336,-0.1952920316235059,0.16234703387844227,0.12365342661430646,-0.06572106170387035,0.22229887817805366,0.0302960340068965,-0.1938561624500438,0.1395404265313783,0.2682069980161154,0.14494199142936712,0.1425920864443959,0.1515439040824646,-0.29834679290002536,-0.18081808607223132,0.38493902803336355,0.26718552590100336,0.3294137270600751,-0.25801983412587753,0.29127271813633204,-0.48330748590247147,-0.27067841877699617,-0.3700631837212011,0.0842533604951831,0.049669615952306734,0.17218156832343504,-0.032388275832486796,-0.14004770437150268,0.2450508324878086,-0.06458517423734711,0.0659077596290224,0.010728279920644616,-0.02054115543816813,-0.14104086122526407
11.57_556.0215m/z_neg,0.29844230200918986,-0.26822163228022394,-0.47101717894262196,-0.3335778437099596,-0.07282135604334766,-0.12383738942150664,-0.059836244267400335,-0.21619069678669808,0.143867960171751,-0.06793343623772434,-0.059836244267400335,-0.059836244267400335,-0.017332810891929666,-0.12999608168947252,-0.11235164048474877,-0.3673035520110925,-0.14139356295021718,-0.29730054497134734,-0.09433354011344955,0.014513244049923463,-0.40233661820171024,-0.2091620140120448,-0.2954256366284248,-0.28446206924555417,-0.2525694424436863,-0.12351295091967,-0.15865398116989252,-0.12313213928117203,-0.18722484216028426,-0.4416660997481765,-0.06187446183368647,-0.10781989014787376,0.014313152594967413,0.03681946371970696,-0.013057963602716216,0.37301256493512835,0.03753320269861351,-0.03911857806660487,-0.2136962272449142,0.0930139467924032,-0.2512994260305,-0.3424900949804396,-0.3456505253079628,-0.1332717412744615,0.07395818026238289,-0.1473556245093686,-0.2271477780300018,0.09836604086948252,-0.22133915382735034,0.12992711650315872,-0.2421279141315766,-0.05075930455130408,0.21386633430449828,-0.35444849867431893,0.07049631833443376,-0.20250705045838827,-0.21913411954096282,-0.23901665627752663,0.13845320753843726,-0.052583334887160584,0.13277595460906702,-0.05475210889366336,-0.13834320253731147,0.09097047976558963,-0.19147102429749613,5.823478760817551e-4,-0.19960688672319005,-0.012159591066846496,0.08741733431138438,-0.2185912019321834,0.036175338832876054,-0.1345155078508759
23.69_789.2069m/z_neg,-0.10602522310162521,0.49215056868599555,0.3249445221902563,0.06372550443313293,-0.12637910683783596,-0.10105518025626188,-0.19011229735079135,-0.18922066915330668,0.12218506131549613,-0.15355071448268856,-0.19011229735079135,-0.19011229735079135,-0.20189584104611108,-0.18761205365237263,0.019740005942526707,-0.004431251377149254,-0.07875731052162538,0.020245807165066257,-0.12910692768477536,-0.09826205403850219,-0.023162597880594007,0.4063254339895779,-0.012374103704848394,0.03558230370531884,0.017119521974067606,-0.07627300705600758,0.5373618266563996,-0.30252007888788646,0.021600419036846872,0.012704217763199306,0.04963804904493949,-0.12284325065598801,-0.13343315977209988,-0.09100936521364111,0.3759289732745161,-0.2207863085036745,0.031432198380108675,0.0059841526220693435,0.21838198763588554,0.0022482792248876794,0.20816879976845762,0.186754034709242,-0.009280661771699047,-0.12822521360838557,-0.10042049115143381,0.22979672701712853,0.21297500582371778,-0.27921500584720527,0.19795561190102967,0.4254647375693781,0.20576569674082748,-0.2864778159635798,-0.3599433983426456,0.10931905881634436,-0.4409977170893695,0.09930007343186101,0.11055012929851041,-0.045887301238812794,0.2251593348609071,-0.16851759981256093,-0.30710812663997006,-0.08198860944929291,-0.2811059894826921,-0.50038327500703506,-0.3669704225905957,0.18882485515654218,-0.07224300162602341,0.06876523704819833,-0.3722582717866036,-0.09665134817787875,0.039529575434842916,0.00871124847515912
22.91_519.3805m/z_neg,-0.7733604508589131,0.5364555386744332,0.7095772773805048,0.3126114780408584,0.21603910999741507,0.08532975679801705,0.06065283226240446,0.12657676914751168,-0.41806020066889643,0.062354225738050634,0.06065283226240446,0.06065283226240446,0.1711307605057513,0.1282793983245359,0.3583376874917269,0.40250533342439065,-0.00487877144824228,0.44741976331245803,0.17609762019970726,0.004010696083204171,0.422940128608154,0.04191001442694488,0.4235552580638731,0.45515172937545656,0.4379412598017295,0.11265680281489551,0.43955407524163775,0.23293934566781968,-0.004005375715441804,0.12974041857284954,0.0545017195565474,-0.23806831522478303,0.14029347646989423,0.11380881281374583,-0.10221504506553963,-0.7395586939741534,0.16987003962102054,0.20679850503574249,0.6521420841231189,-0.05530766893223691,0.5764443387527707,0.2769278275203064,0.22449803349008712,-0.0019290518861438538,0.35104257163193525,-0.11144390290634598,0.568634253912973,-0.05369519343215486,0.5854559751063837,-0.1468458541369351,0.5776458902665857,-0.39073350777203514,-0.1316689152822106,0.3454383772957909,-0.06911718904978194,0.20802140620260828,0.08962193110168772,-0.18947846298049104,-0.1489141471348185,-0.11144390290634598,-0.0951082919323008,-0.10923983780493181,-0.08143149695331954,-0.05944724378288707,-0.09586782730754953,-0.184247282910323,0.09778900600328647,0.0780578366493062,-0.214335349123708,-0.1825636576693265,-0.03092232917080454,-0.15349820588987276
24.12_403.2484m/z_neg,0.0045629467662206685,0.3810526315789473,-0.008440512482907468,0.11799156351348143,-0.05280879294054088,0.15658147203300074,0.17728980547442635,0.21308810780882226,0.15187012908407752,0.115073813550197,0.17728980547442635,0.17728980547442635,0.15896504805834058,0.115073813550197,-0.3495188752497659,-0.4107599864516034,-0.13730304099972848,-0.35162927982360154,-0.4086323072373013,-0.20289071559668279,-0.04494002592250732,0.15862345874556927,-0.38577661153493104,-0.3546702219741545,-0.4300822929520157,-0.15278117063992344,0.2948326998243736,-0.1297465763181854,-0.19487226552147688,-0.06932328612162333,-0.03135538708390681,0.029505306673902817,-0.14369797276601304,0.02856365862347393,0.4787957090369891,0.2670973276595484,0.023477914750612807,0.0926477822680619,0.067996700831831,-0.06355833235321262,0.26675628787872163,-0.18868598383731228,-0.00986685783081823,-0.25802460765524965,-0.3712829479935507,-0.09261089117819515,0.23660390470442552,0.27499106293567954,0.24214209753235746,0.33567251461988307,0.2446035165669939,0.1354054485947694,0.1872493562637182,-0.1616531260929003,-0.08833916547498649,-0.21075348119482115,-0.032280187425727365,-0.3936981025315415,0.09699657125956218,-0.12460933862846857,-0.3906405065420852,-0.1366751608336579,-0.21480311338374233,0.30182089984124927,-0.3749234928075278,-0.2997809438022118,-0.07737236852397109,0.24339148464547505,-0.1243768787221973,-0.20899320783111644,-0.19068936650233023,0.0033844511726250723
24.23_520.3278m/z_neg,0.2851419190661077,-0.11433998707979534,-0.3051413611906699,0.605878423513694,0.5589638154412052,0.6108207250743146,0.5137750355327529,0.4897385906226369,-0.3328877749059462,0.49383389290765306,0.5137750355327529,0.5137750355327529,0.44112899716653614,0.5410486953424037,-0.3319633480829314,-0.2649593696199403,-0.08056202049240699,-0.3350264235535641,-0.5860519656013357,0.07236695613449119,0.009570443859371851,-0.2430052397817202,-0.328982735520835,-0.3251783288564067,-0.2692202092941513,0.2843529015467879,0.046665608412028256,0.008246047404081908,-0.3096373753377693,-0.0076399074011296005,0.13123135298248947,0.1432213575449589,-0.3218766388211642,0.11975833965119241,0.10043717341233749,-0.12414072214456329,0.15331384497683595,-0.01909049115597487,0.003902432969276817,-0.44890601790683504,-0.017110667634521428,-0.0425200600443795,-0.07513486738478663,0.09049145583691945,-0.3842591250729104,-0.10296419295861141,-0.04953087999466729,0.31122401488566037,-0.036923019632388344,0.3206540555830589,-0.03752339393535401,0.031225782844200155,-0.12251888312944496,-0.1269615780108239,0.3979090398945528,0.27567014032915993,-0.5760020428746875,0.3846289930560742,-0.17869192944238765,-0.3425135398419114,-0.20959803321778872,0.06479580234787437,0.23919447678538014,0.5201363406077222,-0.05527586980238886,0.16153750421591842,-0.08537095091399671,0.05545301484044868,0.15765814381992432,0.24683283939207545,-0.009238642432845496,-0.11437130471495902
12.42_843.1606m/z_neg,0.045166314663734594,-0.49662150473755556,-0.33793103448275863,-0.38927223976840386,-0.26428427979608976,-0.367462362448955,-0.25634452332626345,-0.41226856501806375,0.28040106472757553,-0.24502357281449574,-0.25634452332626345,-0.25634452332626345,-0.23843839280604345,-0.28124206286098336,0.029388665090001515,0.04352547550871612,-0.026223218760436335,0.034919690961650644,0.27810998120949315,0.20498555336003427,0.08075639599555061,0.17752755294838707,0.14394636342604475,0.03491473886760864,0.2025543868263789,0.07027176630343747,-0.14271928794396768,0.15148153428629774,-0.3032124183379772,0.07861110510609637,-0.031435783239564086,-0.07086539925037563,0.45056380177520217,0.02898518328491073,-0.14909350552740464,0.031398146463676835,-0.15619264556117707,-0.13449358037862447,-0.28535093255318683,0.46891823042854425,-0.28535093255318683,0.0656835753764089,-0.24830410136678802,0.36452507120808814,0.32007342934828886,-0.4269762113808463,-0.31115553844127736,-0.010727086497211297,-0.3021539317361295,0.14485744396341194,-0.3003536103950999,-0.16116137387938206,0.09516954021715583,0.28233919854251316,0.12307177485090162,-0.11217642362212205,0.2614342927270832,0.10480531290590378,-0.37437160039844497,-0.021903909649193098,0.15813922987080467,0.371236738541767,0.1668204070883762,-0.05681786886860979,0.016714669900271886,-0.4092367418095979,0.11277120764474553,0.010077879299987975,0.2623282737420267,0.010727086497211297,-0.10221670395917948,-0.2739488973933329
11.13_725.0074m/z_neg,0.03582554517133956,-0.37393348749178373,-0.22761152660591372,-0.29382305477538034,-0.34370828647077606,-0.34741547017322005,-0.24722706996193838,-0.42879670707072753,0.3396816496428118,-0.259869135908124,-0.24722706996193838,-0.24722706996193838,-0.23133018117270174,-0.2955428293274019,-0.02487009857119357,0.023363729924926125,0.036438083010082896,-0.0035174824638822114,0.214414963808877,0.039176407303384043,-0.04783624459459575,0.19478707946775553,0.09863611940425746,-0.0022609180519266884,0.1564402929080195,-0.07197015845910806,-0.022512700968012996,-8.911669829534748e-4,-0.32539655393256284,0.014263887225365753,-0.08988776127517877,-0.1297361611310509,0.32313987418094453,-0.14080083876624924,-0.19354404578291828,-0.024367672337432082,-0.21039608255913697,-0.050009586585149056,-0.1557451212253448,0.46200771598568324,-0.10653086326589095,0.06520786169113817,-0.13848366573315538,0.24621782937416245,0.3061042681262844,-0.4801391020434521,-0.1443418175518128,-0.03218483976193385,-0.13653955714360672,0.0675316121400659,-0.12693677510273765,-0.09034445137113443,0.024036605964177712,0.18398363767984405,0.09216399601304275,-0.18145990450623564,0.27991093540061834,0.09142512372979476,-0.3412591000399473,-0.16384746857232804,0.11225567012622553,0.331380905345957,0.1642918066114761,-0.059387687337363444,-0.09960265471065831,-0.40070792148744233,-0.0161903685518261,-0.03487864645671929,0.18116674023629825,0.07509795944451231,-0.23295899539565873,-0.35830380489992614
23.43_439.2694m/z_neg,0.10821095965228941,-0.017902982834907207,-0.19844665952279042,-0.004182274172273895,0.0566481475853008,-0.09136794902658993,0.033168119811627816,-0.03899504366555396,0.16001741084150087,0.1222253837860788,0.033168119811627816,0.033168119811627816,-0.019713771578399805,-0.019713771578399805,0.020545923740805393,-0.13672193530850774,0.15672876767399757,-0.09691276229053912,-0.3566981670603355,0.28021236954235096,0.03909915596545684,0.2729405397274471,-0.04184139721778417,-0.09440019016045721,-0.0041027616238386135,-0.07820876992076135,0.3142270710321555,0.1743347624626557,-0.28398228295860384,-0.2738364927457017,0.4078099302553477,0.19898200736642582,0.2851842094639392,0.27336987201047774,-0.09491378894032335,0.04359067604468171,0.29918901224960737,0.05412840708282137,-0.044774681155096106,-0.10872782180590072,-0.0832477405179935,0.050982508719677196,-0.10999274387896892,-0.053623491307718575,-0.16394527792604607,0.0713078255433012,-0.13366071485558317,0.2015722103165982,-0.11641417100324988,0.39411777705577417,-0.11110754212560885,-0.18510614161263964,0.028301377138782946,0.13945901991001516,-9.953958272749775e-4,0.23467368008205394,-0.22318880184429327,0.15683408072788488,0.0451718203148836,-0.28025633760041635,0.09068532700319275,0.2456373494793661,-0.017946841194022345,0.09585820475067482,0.02078501205149752,-0.05338487855395334,0.12889773724338335,0.685964068537358,0.153427897266544,-0.1541434549479869,0.14923911021752964,0.08192108329858325
24.70_656.3388m/z_neg,-0.06192229416439455,0.5524418680517045,0.28708258334697767,0.18426920337832495,-0.0032695092316256066,0.08017388025433021,-0.042199494144833295,0.05697243580773948,-0.02107023411371238,-0.031863833416801206,-0.042199494144833295,-0.042199494144833295,-0.09394337093574148,0.041752609304773994,-0.005657963486711477,0.00689305769778773,-0.10129258816350639,0.02301231497644177,-0.2940442584121863,0.03943851148484102,-0.019153686708952736,0.38055189570562786,-0.010053959260189321,0.03834841918771112,0.02455125244343029,-0.15327127249923553,0.515058871464435,-0.13269402649339657,0.22086786088007662,-0.06295895528665142,0.0989899998244903,-0.0685636747847375,-0.2881333013073622,-0.13302818186507376,0.31690940750445556,-0.20205216273656318,0.22683380708244494,-0.10875046592029863,0.3571611874815239,-0.3660198578117142,0.3277231753930552,0.29421315241572493,-0.13451085732399254,-0.2608758991908659,-0.4702024991663289,0.16491294527111575,0.3072967996581993,-0.27921500584720527,0.30309136935984665,0.4081081513883406,0.31270378147036704,-0.28152041275078576,-0.46138528991452316,0.18293707364987358,-0.522586051119873,0.15808873170651117,-0.22233132907918685,0.02191247531066903,0.050639392973799956,-0.3244189087300638,-0.18319356856547053,-1.1746219118809871e-4,-0.014023428046755614,-0.4144199944289034,-0.35558248674072923,0.14562401708284844,-0.12910346298186695,0.10102383280632997,-0.18565106448261695,-0.032217116059292915,0.032356870214810936,0.02733529693929241
12.66_714.9915m/z_neg,0.2171543010433742,-0.64216331457796,-0.4456062291434928,-0.1284220024850595,-0.041451431717067305,-0.11562060318120589,-0.042581197297227716,-0.22428851975686043,0.15768383941789,0.015639802520074197,-0.042581197297227716,-0.042581197297227716,-0.08149160260459713,-0.06722371258628383,-0.01657822133282137,0.03909915596545684,0.03457751854252225,0.0035170911759935903,0.028632420006378202,0.2597373949741151,0.014015572858731925,0.012760492456567544,0.09038492587216763,0.006279629292735366,0.1556275197213147,0.13523089048084186,-0.15664312091411084,0.2033862364755733,-0.2877803065658276,-0.15295475022071894,-0.0357224809540501,0.0023780335318917996,0.4327468301460687,-0.0056464642762813115,-0.3233919303273504,-0.0497346639984641,0.02584319534684207,0.002758842674433322,-0.3633648573311348,0.22749720662074488,-0.36696550001319395,0.08572672521553368,-0.2243655207057177,0.35931109319951476,0.2649179187552355,-0.3951705343559906,-0.38496871342348965,-0.010727086497211297,-0.3825682849687836,0.08828319813203216,-0.3771673209456949,-0.102338972984859,0.008695694029993935,0.20339243658071288,0.2785624562478944,-0.0018821547587604371,0.042055751699276785,0.2886652475860397,-0.3326477426441145,-0.09691729885875851,0.17526107130042565,0.4008042663902263,0.2562794421872955,0.09013962655095237,0.06941230972474019,-0.25291516515467466,0.03759040254824851,0.006630183749992089,0.35560762350709196,0.11799795146932425,-0.005413345692542215,-0.1737310094093535
9.94_782.0306m/z_neg,-0.01825264431180393,-0.22525662125301002,-0.22323616723139456,0.1431752393676241,-0.12390699685814487,0.0414770715887662,0.07404993556092544,-0.057964851599207425,0.1510695524673571,0.015097756592507458,0.07404993556092544,0.07404993556092544,0.1227035853972879,0.02278388722142035,-0.14524967084930682,-0.08093930603988891,-0.021591550160789192,-0.12667165601725155,-0.12209415950027826,-0.10888443553774213,0.011350991554138707,0.17895040238303636,-0.028595993455608995,-0.12388942513617349,0.025463192209101995,-0.10364264635817502,0.05734529988940786,-0.03699578024534045,-0.37768326206943054,0.08920715406613093,0.0025731637839703824,-0.11348270356967674,0.1168902383791448,0,0.07735799313886418,-0.12690498923685115,-0.14106688102898218,0.004830124268379183,-0.09756082423192043,0.319941025775442,0.05973724314508358,-0.028507767529754435,-0.04132417706163264,0.08618233889230423,0.10178292301038401,-0.6258902108417049,0.021313287755281077,0.2682965645566038,0.027317030784937718,0.03765688197238769,0.03392114811756002,-0.035729501523652105,-0.02561538779432183,0.19585545755158104,0.2919000654924568,-0.1495096252878094,0.08316475458848542,0.08681846661747956,-0.5357898812400551,-0.37553412650502294,-0.06257012796399368,0.28524239077053387,0.2140328740343215,0.3295194072379242,-0.23480632088325684,-0.446872777149523,0.014548747261870824,0.08570011384432978,0.24556450279830636,0.13951421356943397,-0.43326047271275425,-0.3028888358461776
24.72_385.2407m/z_neg,0.052736982643524694,-0.03285321671678881,-0.26209812154620366,0.31719534322342197,0.32612087415136504,0.40510343556892153,0.5087447220026016,0.27942608238542904,-0.017485252129154576,0.5309892058946356,0.5087447220026016,0.5087447220026016,0.5035479032644219,0.41079630037429954,-0.3933997410352437,-0.3824273687711592,-0.2065598336240368,-0.36594380061746007,-0.6036948953655519,0.1230940524930192,-0.18711758932118616,-0.23329670897172558,-0.35617167920649623,-0.3552153472693708,-0.31420635101017474,-0.007003807366825952,0.14435979383612457,0.061490521823789765,-0.4422935153365314,-0.5761711926466639,-0.10789389469437197,-0.11820141536596206,0.11239647797598072,-0.07209454712229073,-0.19781654127481493,-0.04672563973981822,0.302331008720484,0.5412531807882338,0.1839532934703976,-0.15418974089653456,0.23196720367474283,0.019683113806769487,-0.2266203038395958,-0.13852586901253525,-0.013576052974788526,-0.4162205840839176,0.21756303061343926,0.31112011769869385,0.2277659865318626,0.11932105793667049,0.22836616040941696,-0.1287633542797896,0.007126430914002437,-0.26736659646790173,0.1925837245679704,-0.09656528113246773,-0.07452813130614004,-0.09091005261019028,-0.22050368147472307,-0.31659172040990124,-0.34116686185608164,0.08390132695550964,-0.15903828953959753,0.3473538834911977,-0.4128054081015163,-0.2810957494885161,0.027715715656515868,0.15211333644812555,0.12353724993266033,-0.05364139960322308,-0.1702208927395483,0.07832269102083814
23.69_809.1875m/z_neg,-0.13334849856447967,0.4753241825389506,0.3409150057119158,0.15279970794043646,-0.1223658380110069,-0.04206731779187812,-0.20278376690916702,-0.04722895187677115,0.05044645998988292,-0.17242184120692203,-0.20278376690916702,-0.20278376690916702,-0.26427015853245944,-0.09982317122506013,0.160362108739303,0.18065191135364012,-0.017443641241402734,0.18203806765834976,-0.11431489528296461,-0.02565250571262802,0.12597578693736586,0.48171808598435034,0.16439804560384272,0.18855764434181785,0.18546930545318843,-0.03291509534121994,0.5644762305717925,-0.1906676357566433,0.16239886417725666,0.1539714810119013,0.09795487045612304,-0.0331284489219141,-0.12328019753735026,0.015468119218766091,0.410601219149429,-0.3169480296746978,0.09156188677520845,-0.0746550219527596,0.11698137150927493,-0.04681642923159824,0.13021319759258623,0.24226478262177323,0.06115611681804691,-0.059526586439465554,-0.16153961092764152,0.2643357983461508,0.12359728455093058,-0.26877577291265814,0.10615533198656568,0.3450044210924851,0.12359728455093058,-0.2890536057068957,-0.43188182467953284,0.29973067563971906,-0.3947087647227458,0.23353087308332224,0.013803386378144959,0.05445523959562137,0.14406812818546752,-0.19095930824778812,-0.23642749158660994,-0.006585228194814998,-0.13209505468733368,-0.48167504853295895,-0.2508143594025436,0.24517359389017934,-0.10477308054200525,0.12705208042268304,-0.24057891602475745,-0.010751030916506326,0.16308201494130864,0.004510849801128853
